budget,popularity,revenue,runtime,vote_average,vote_count,title,id,cluster,distance
8000000,12.521071,8810591.0,92.0,5.7,436.0,Morgan,377264,3,0.3648
15000000,6.164561,10367161.0,124.0,7.1,103.0,Queen of Katwe,317557,0,0.3801
110000000,13.1984,121790373.0,107.0,6.5,1478.0,Deepwater Horizon,296524,2,0.401
110000000,36.262655,296485719.0,127.0,6.5,3213.0,Miss Peregrine's Home for Peculiar Children,283366,4,0.5145
45000000,10.217291,173185859.0,112.0,6.2,1837.0,The Girl on the Train,346685,2,0.2653
8500000,10.222143,19985196.0,92.0,6.9,70.0,Middle School: The Worst Years of My Life,369883,0,0.3802
44000000,13.465656,155160045.0,128.0,6.9,2121.0,The Accountant,302946,2,0.2967
0,5.59613,0.0,96.0,6.8,82.0,Kevin Hart: What Now ?,339927,0,0.4023
980000,2.535419,0.0,122.0,4.4,50.0,Cemetery of Splendour,298721,1,0.5892
0,6.625607,53447.0,96.0,7.1,256.0,High Strung,382399,0,0.4136
5000000,5.957998,23507567.0,121.0,5.6,73.0,God's Not Dead 2,347126,3,0.3965
0,17.767346,0.0,110.0,5.5,32.0,Operation Chromite,407887,1,0.426
0,12.664893,0.0,93.0,6.3,202.0,The Whole Truth,331583,3,0.3813
4000000,7.772375,0.0,105.0,5.9,31.0,The Model,348677,3,0.3871
0,7.78179,1751330.0,162.0,6.5,213.0,American Honey,340485,3,0.3996
0,8.835928,35000.0,109.0,6.3,381.0,Imperium,374617,3,0.3708
0,4.341522,0.0,96.0,6.0,104.0,David Brent: Life on the Road,339792,3,0.3927
0,1.84199,0.0,150.0,5.2,31.0,Race 2,44749,1,0.4703
0,4.308868,0.0,102.0,6.0,67.0,The Country Doctor,375950,3,0.3942
0,6.409124,0.0,104.0,6.2,126.0,I Am Not a Serial Killer,381034,3,0.3855
0,0.002538,0.0,98.0,5.9,41.0,Eccezzziunale... veramente,38289,3,0.4018
0,3.384668,0.0,90.0,7.2,44.0,Steins;Gate: The Movie − Load Region of Déjà Vu,225745,0,0.4374
0,3.074809,0.0,113.0,4.8,54.0,Agathe Cléry,20072,1,0.5154
0,4.299518,0.0,113.0,7.2,40.0,Psycho-Pass: The Movie,296917,0,0.4351
20000000,6.482559,0.0,105.0,6.0,110.0,Hands of Stone,184341,3,0.3403
0,2.915106,0.0,71.0,6.7,44.0,The Fits,358807,3,0.4087
0,2.869366,0.0,89.0,6.0,37.0,Morris from America,352890,3,0.3988
15000000,9.285519,77000000.0,120.0,6.6,152.0,Shin Godzilla,315011,3,0.3352
0,5.070828,0.0,104.0,5.6,44.0,Hard Target 2,402331,3,0.4176
0,3.103057,0.0,97.0,5.1,63.0,Honey 3: Dare to Dance,412519,1,0.4706
0,4.989233,0.0,90.0,6.1,38.0,The Intervention,351242,3,0.3951
0,8.316558,0.0,110.0,6.3,133.0,The Sea of Trees,291351,3,0.384
0,5.2402,0.0,92.0,6.0,149.0,XOXO,352492,3,0.3906
0,34.461252,355298270.0,106.0,8.5,1030.0,Your Name.,372058,0,0.6316
0,7.671413,0.0,85.0,5.6,54.0,My Babysitter's a Vampire,63700,3,0.42
0,2.504774,0.0,100.0,5.7,33.0,Natural Selection,364690,3,0.4122
0,1.974336,0.0,135.0,5.2,31.0,Housefull,58051,1,0.4637
2200000,5.174641,0.0,93.0,7.2,44.0,The Ardennes,351037,0,0.4293
0,4.559646,0.0,126.0,7.2,72.0,Tunnel,390497,0,0.4348
0,11.684425,1130466.0,107.0,6.3,65.0,Certain Women,340487,3,0.3875
762241,4.860265,285930.0,140.0,7.5,97.0,Aquarius,377273,0,0.4699
6229577,4.068005,0.0,110.0,5.3,41.0,Guernica,363841,1,0.4276
0,2.656999,1605463.0,100.0,5.8,40.0,Equity,347033,3,0.4052
1000000,4.432702,0.0,110.0,5.7,36.0,Landmine Goes Click,329556,3,0.4077
0,2.901372,0.0,90.0,7.2,32.0,David Lynch: The Art Life,413765,0,0.4383
0,3.22727,0.0,86.0,6.1,43.0,Waffle Street,386501,3,0.3963
40000000,21.037699,175302354.0,140.0,7.8,3294.0,Hacksaw Ridge,324786,2,0.4915
0,3.069108,93000.0,97.0,6.7,58.0,Other People,371449,3,0.3993
0,7.733723,0.0,93.0,5.4,92.0,Rampage: Capital Punishment,250388,1,0.4334
0,2.701186,0.0,0.0,5.1,37.0,Rampage: President Down,395925,1,0.5485
0,3.087962,0.0,105.0,7.8,48.0,For the Love of Spock,338544,0,0.5145
4000000,2.197914,0.0,105.0,5.5,40.0,Toro,364615,1,0.4147
0,5.248189,0.0,102.0,6.4,93.0,"Kiki, Love to Love",370978,3,0.3878
0,3.80694,0.0,113.0,7.0,60.0,The Most Beautiful Day,373889,0,0.4164
0,2.802111,0.0,110.0,8.2,52.0,Over the Garden Wall,409696,0,0.5895
0,3.173875,0.0,104.0,6.0,66.0,Off Course,264729,3,0.3945
2791874,8.987123,0.0,105.0,8.1,161.0,Divines,393729,0,0.5524
40000000,13.417585,0.0,128.0,6.0,124.0,USS Indianapolis: Men of Courage,340945,3,0.3183
40000000,8.009568,30930984.0,113.0,5.9,158.0,Billy Lynn's Long Halftime Walk,293767,3,0.3123
5000000,11.901343,45172994.0,90.0,4.9,590.0,Blair Witch,351211,1,0.4499
3800000,5.723985,1016985.0,105.0,6.4,81.0,The Hollars,325346,3,0.3762
0,7.078301,0.0,99.0,7.6,92.0,The Beatles: Eight Days a Week - The Touring Years,391698,0,0.4804
17000000,6.966654,0.0,90.0,4.5,103.0,Kickboxer: Vengeance,308529,1,0.5238
0,9.555114,0.0,130.0,7.3,69.0,The Promise,354859,0,0.4455
9000000,7.977391,8996802.0,123.0,6.5,275.0,Loving,339419,3,0.3516
0,8.403532,0.0,123.0,6.9,81.0,Christine,339405,0,0.4081
1500000,6.636625,779820.0,102.0,4.9,193.0,31,284564,1,0.4854
0,7.134446,0.0,88.0,6.1,340.0,ARQ,410199,3,0.3782
0,3.491786,0.0,107.0,5.3,44.0,Tell Me How I Die,410876,1,0.4463
0,2.450026,0.0,108.0,6.5,63.0,Fire at Sea,377151,3,0.3918
9500000,2.002313,0.0,97.0,5.7,37.0,Finding Altamira,329718,3,0.3851
0,1.461567,0.0,110.0,6.2,32.0,Fiore,394412,3,0.3926
0,5.266422,0.0,101.0,7.1,88.0,One Kiss,390669,0,0.4228
0,3.443724,0.0,81.0,4.2,46.0,Most Likely to Die,347762,1,0.6406
0,5.793238,0.0,83.0,8.1,50.0,Tower,381028,0,0.5726
10300000,6.165491,47748.0,120.0,6.7,63.0,From the Land of the Moon,376166,3,0.3686
13000000,21.815354,0.0,96.0,5.3,198.0,I.T.,340677,1,0.4021
0,1.59297,0.0,88.0,5.1,31.0,Paranormal Entity,27370,1,0.4751
0,6.001302,0.0,87.0,5.6,76.0,The Neighbor,403642,3,0.4184
0,4.232318,0.0,86.0,5.6,77.0,Twitches,21481,3,0.419
0,4.172155,0.0,106.0,4.7,42.0,Planetarium,374464,1,0.5329
43000000,24.483893,46652768.0,108.0,6.8,1023.0,A Monster Calls,258230,2,0.2843
47000000,30.83786,203388186.0,113.0,7.2,5729.0,Arrival,329865,4,0.8069
7000000,2.689455,0.0,113.0,4.8,32.0,Blue Crush 2,58443,1,0.496
70000000,12.687521,182379278.0,87.0,6.7,706.0,Storks,332210,2,0.2968
0,4.825361,0.0,117.0,7.2,55.0,After the Storm,374671,0,0.4344
2400000,2.436746,0.0,93.0,5.2,36.0,Devil's Playground,47177,1,0.4529
0,4.055025,0.0,88.0,4.5,69.0,Maximum Ride,339116,1,0.5718
0,8.447096,0.0,89.0,5.4,222.0,Penny Pincher!,382511,1,0.4267
0,2.052774,0.0,101.0,5.2,34.0,Party Crashers,132712,1,0.4595
0,2.36934,0.0,98.0,6.1,33.0,Head Over Heels 2,161908,3,0.3946
0,3.870762,0.0,95.0,7.2,53.0,Audrie & Daisy,376228,0,0.4356
0,3.858646,0.0,106.0,7.0,34.0,There's Only One Jimmy Grimble,1609,0,0.4179
5005600,10.444797,0.0,110.0,6.4,453.0,The Girl with All the Gifts,375366,3,0.3528
0,3.614272,0.0,118.0,7.3,37.0,The Distinguished Citizen,408537,0,0.4464
0,4.541007,0.0,98.0,4.6,63.0,Abattoir,245627,1,0.5506
0,9.57783,0.0,90.0,4.7,63.0,All Roads Lead to Rome,298583,1,0.5328
0,5.440884,0.0,126.0,6.7,58.0,I Am a Hero,276624,3,0.3997
8000000,7.321152,292279.0,66.0,7.7,215.0,My Life as a Zucchini,393559,0,0.4758
0,3.244121,0.0,95.0,7.3,49.0,Goodbye Berlin,384664,0,0.4465
0,9.078809,0.0,92.0,6.7,138.0,Amanda Knox,411009,3,0.3941
0,3.002963,0.0,87.0,6.7,39.0,Imperial Dreams,253154,3,0.4028
45000000,9.809168,0.0,139.0,6.3,436.0,All Eyez on Me,402529,2,0.2994
0,2.969323,0.0,94.0,5.8,65.0,Unique Brothers,295832,3,0.4048
0,3.046838,0.0,102.0,5.2,76.0,Io che amo solo te,363757,1,0.4564
0,19.454717,0.0,0.0,7.4,48.0,No manches Frida,375794,0,0.5332
1000000,2.847833,0.0,94.0,6.5,58.0,Operation Avalanche,376453,3,0.3902
1200000,16.719657,0.0,92.0,6.7,105.0,The Fury of a Patient Man,411638,3,0.3923
0,4.225869,0.0,96.0,5.4,78.0,The Cheetah Girls 2,37609,1,0.4345
0,6.216199,0.0,90.0,6.1,90.0,Cloud 9,245473,3,0.3915
0,4.405129,0.0,104.0,6.2,105.0,Teen Beach 2,325189,3,0.3872
0,5.973243,0.0,100.0,4.9,90.0,The Cheetah Girls,32293,1,0.4966
0,6.287572,0.0,60.0,6.4,147.0,The Wizards Return: Alex vs. Alex,178682,3,0.3996
0,1.902088,0.0,91.0,6.4,37.0,H2O Just Add Water - The Movie,65256,3,0.3941
0,2.638317,0.0,88.0,5.9,43.0,Princess of Thieves,5764,3,0.4027
0,5.765804,0.0,90.0,4.2,46.0,Harriet the Spy: Blog Wars,49350,1,0.6372
0,5.768543,0.0,110.0,6.0,110.0,Honey 2,63710,3,0.3909
0,25.373662,3021345.0,110.0,6.2,394.0,Colossal,339967,3,0.3726
0,5.761235,0.0,92.0,6.1,99.0,A Cinderella Story: If the Shoe Fits,407655,3,0.3906
0,3.63133,0.0,80.0,7.2,72.0,Blue Jay,408508,0,0.4386
0,6.913581,0.0,90.0,6.2,32.0,Voyage of Time: Life's Journey,86822,3,0.3933
30000000,19.681686,445435700.0,128.0,7.9,4745.0,La La Land,313369,4,0.763
0,8.255986,0.0,100.0,8.0,133.0,13th,407806,0,0.5439
0,8.844424,0.0,6.0,5.8,33.0,Air Mater,145316,3,0.4729
0,6.042021,0.0,108.0,7.3,165.0,The Siege of Jadotville,334517,0,0.4375
0,4.909346,0.0,116.0,7.0,91.0,Being 17,377154,0,0.4144
0,2.435431,0.0,4.0,8.3,52.0,The Present,379779,0,0.6827
0,5.673744,2402067.0,125.0,7.1,158.0,The Salesman,375315,0,0.4193
85000000,13.085186,119520023.0,124.0,6.6,1415.0,Allied,369885,2,0.3165
2700000,6.533171,0.0,91.0,5.4,119.0,The Monster,340103,1,0.424
0,2.203931,0.0,87.0,5.4,34.0,Phantasm: Ravager,262848,1,0.4399
3500000,3.495883,0.0,78.0,7.2,37.0,Batman: Return of the Caped Crusaders,411736,0,0.4308
0,18.473022,0.0,148.0,7.0,176.0,Brimstone,324560,0,0.4185
75000000,18.311054,220021259.0,121.0,5.7,2316.0,Inferno,207932,2,0.3352
40000000,9.48515,29918745.0,105.0,5.9,608.0,Keeping Up with the Joneses,331313,3,0.2915
9000000,10.182974,81705746.0,99.0,5.8,735.0,Ouija: Origin of Evil,335796,3,0.3329
20000000,4.136987,0.0,89.0,5.8,54.0,Mascots,368993,3,0.3558
125000000,16.83711,346864462.0,92.0,6.7,1054.0,Trolls,136799,2,0.5036
10000000,6.703892,6272403.0,92.0,5.1,234.0,Max Steel,286567,1,0.4306
0,6.316596,226286.0,117.0,7.5,52.0,Supersonic,412924,0,0.4689
3800000,2.351852,0.0,100.0,5.0,32.0,My Bakery in Brooklyn,398891,1,0.4746
0,4.412986,0.0,85.0,5.3,36.0,Always Shine,385737,1,0.4502
10000000,10.754997,4073489.0,109.0,6.5,161.0,Denial,402298,3,0.3546
0,2.178526,0.0,88.0,5.2,43.0,The Rocky Horror Picture Show: Let's Do the Time Warp Again,377448,1,0.4613
60000000,15.60562,162146076.0,118.0,5.3,1843.0,Jack Reacher: Never Go Back,343611,2,0.3274
0,3.805811,9188.0,88.0,5.7,51.0,Frank & Lola,316021,3,0.413
0,7.723801,53647.0,104.0,5.7,115.0,In a Valley of Violence,291356,3,0.4054
0,3.73344,0.0,7.0,7.8,55.0,Borrowed Time,421281,0,0.5813
0,19.953565,0.0,108.0,5.7,117.0,American Pastoral,326285,3,0.4056
0,4.086359,0.0,92.0,5.6,51.0,"Fear, Inc.",392058,3,0.4192
0,4.682651,0.0,104.0,6.8,42.0,Into the Inferno,360029,0,0.4041
8000000,5.455625,0.0,104.0,7.0,133.0,Mr. Church,374461,0,0.388
0,5.812786,0.0,93.0,7.9,200.0,Before the Flood,410718,0,0.5234
0,4.643175,0.0,85.0,5.0,41.0,The Windmill Massacre,397514,1,0.4882
0,1.585725,0.0,73.0,6.3,35.0,Michael Moore in TrumpLand,421851,3,0.4001
9000000,12.821257,75026965.0,135.0,7.5,1553.0,Manchester by the Sea,334541,0,0.3964
12000000,17.085145,140302754.0,118.0,8.0,1699.0,Lion,334543,0,0.463
0,6.435238,0.0,112.0,5.7,71.0,Come and Find Me,345918,3,0.4083
0,4.310218,0.0,99.0,7.8,116.0,At War with Love,403450,0,0.5105
0,4.583609,0.0,89.0,4.2,108.0,I Am the Pretty Thing That Lives in the House,407559,1,0.634
0,31.772396,5972942.0,86.0,6.3,799.0,The Autopsy of Jane Doe,397243,3,0.3638
0,8.048503,0.0,90.0,5.0,32.0,Whitney,319096,1,0.4866
0,7.084179,0.0,90.0,7.6,92.0,The Thinning,419639,0,0.482
0,5.647799,0.0,3.0,7.5,93.0,Team Thor,413279,0,0.539
0,4.743517,33962.0,90.0,7.4,77.0,Closet Monster,353728,0,0.457
0,3.077948,0.0,89.0,6.7,69.0,Those People,340684,3,0.4003
26000000,7.459161,17782178.0,87.0,5.0,216.0,Bad Santa 2,338964,1,0.4128
0,9.449891,0.0,88.0,5.0,42.0,Within,291413,1,0.4863
0,5.051764,0.0,107.0,5.9,34.0,Take Down,270007,3,0.3997
0,4.705178,0.0,90.0,5.2,92.0,The Late Bloomer,413471,1,0.457
0,2.197807,148461.0,105.0,6.5,33.0,The People vs. Fritz Bauer,355065,3,0.3938
17000000,7.288877,42487325.0,111.0,5.4,195.0,Almost Christmas,340402,1,0.3732
0,3.337385,0.0,158.0,6.2,54.0,Ae Dil Hai Mushkil,393445,3,0.4062
0,5.074475,0.0,105.0,6.7,104.0,The Club of the Misunderstood,261102,3,0.3951
0,2.248207,0.0,106.0,8.1,31.0,Under the Sun,369769,0,0.5706
0,5.708815,0.0,14.0,7.0,102.0,Marvel One-Shot: All Hail the King,253980,0,0.4717
500000,4.964486,0.0,4.0,6.6,108.0,Marvel One-Shot: The Consultant,76122,3,0.4609
0,7.33781,0.0,43.0,6.6,44.0,Marvel Studios: Assembling a Universe,259910,3,0.4226
4000000,8.370964,0.0,127.0,6.9,77.0,May God Forgive Us,394684,0,0.3968
5000000,3.138159,2387127.0,123.0,6.7,50.0,Smoke & Mirrors,361777,3,0.3845
0,2.006558,0.0,0.0,4.4,41.0,They Are Everywhere,393407,1,0.669
0,5.274165,0.0,92.0,5.5,64.0,Army of One,336445,1,0.4264
36000000,14.575883,87416021.0,97.0,6.9,1553.0,Collateral Beauty,345920,2,0.2871
40000000,5.830839,0.0,98.0,5.8,230.0,True Memoirs of an International Assassin,339396,3,0.3204
0,2.916386,0.0,101.0,5.3,37.0,Saint Amour,358725,1,0.4473
12156348,5.662109,7900000.0,98.0,6.7,202.0,Max & Leon,392142,3,0.3543
0,5.518577,0.0,96.0,6.6,112.0,The African Doctor,393764,3,0.3917
0,7.330012,0.0,93.0,4.6,72.0,Dog Eat Dog,354979,1,0.5502
0,6.051285,0.0,5.0,7.2,188.0,Riley's First Date?,355338,0,0.4959
14000000,6.249112,13819139.0,111.0,6.5,84.0,A United Kingdom,347026,3,0.3483
0,8.313878,0.0,98.0,4.4,45.0,Badges of Fury,202220,1,0.5908
0,9.11794,0.0,116.0,6.9,287.0,Sapphire Blue,279229,0,0.3954
10000000,6.944457,13082071.0,91.0,4.8,162.0,Shut In,329981,1,0.4784
0,6.950195,0.0,86.0,6.4,69.0,Good Kids,352186,3,0.392
21363000,4.875172,0.0,122.0,7.1,108.0,The Odyssey,332794,0,0.3694
0,34.852055,19606617.0,130.0,8.1,157.0,A Silent Voice,378064,0,0.568
0,2.667456,0.0,99.0,6.0,49.0,In the Shadow of Iris,395763,3,0.3962
0,4.689067,0.0,104.0,6.7,52.0,Heal the Living,383807,3,0.3985
0,4.212492,0.0,0.0,7.6,35.0,100 Meters,402693,0,0.561
0,2.525216,0.0,26.0,7.7,33.0,A Song of Love,87561,0,0.5442
150000000,9.143457,643034466.0,107.0,7.3,3471.0,Moana,277834,4,0.9498
0,2.769514,0.0,82.0,5.4,53.0,Siren,355506,1,0.4401
0,4.401368,0.0,95.0,6.0,36.0,Eliminators,421313,3,0.3971
9000000,8.362716,13960394.0,100.0,6.5,737.0,Jackie,376866,3,0.3313
45000000,8.228918,114501299.0,105.0,5.4,541.0,Office Christmas Party,384682,2,0.3187
30000000,11.824404,14793385.0,121.0,7.2,564.0,The Space Between Us,365942,0,0.34
200000000,36.567575,1056057273.0,133.0,7.4,5111.0,Rogue One: A Star Wars Story,330459,4,2.0317
0,9.030904,0.0,94.0,5.9,193.0,Pet,353979,3,0.3909
108000000,19.94393,22678555.0,129.0,6.2,416.0,Live by Night,259695,2,0.4248
9000000,28.920839,276921998.0,117.0,7.0,4461.0,Split,381288,2,0.5996
0,9.453,0.0,95.0,5.5,74.0,A Kind of Murder,305943,1,0.4244
35000000,20.02976,81093313.0,91.0,5.2,1619.0,Underworld: Blood Wars,346672,1,0.3393
13000000,14.017754,3500605.0,132.0,7.2,317.0,Miss Sloane,376290,0,0.3849
25000000,8.167673,3885342.0,127.0,5.9,103.0,Rules Don't Apply,291328,3,0.3373
200,3.517714,0.0,4.0,6.0,49.0,Six Men Getting Sick,48784,3,0.4668
110000000,20.303632,303144152.0,116.0,6.7,4134.0,Passengers,274870,4,0.6234
25000000,16.816834,230698791.0,127.0,7.8,2178.0,Hidden Figures,381284,0,0.4219
0,2.911975,0.0,93.0,6.7,45.0,Hell House LLC,359246,3,0.401
24000000,11.599716,64414761.0,139.0,6.7,750.0,Fences,393457,0,0.3032
6000000,7.873407,6174491.0,116.0,6.7,192.0,Bleed for This,332979,3,0.3703
0,2.361097,0.0,96.0,5.9,55.0,If I Were You 2,21752,3,0.4003
1000000,2.685498,0.0,87.0,6.1,37.0,Vai Que Dá Certo,180371,3,0.3934
2000000,7.950711,0.0,95.0,6.4,70.0,Hacker,413052,3,0.3833
0,1.675201,0.0,6.0,7.9,38.0,The Maker,124277,0,0.6015
0,3.638676,0.0,93.0,6.1,45.0,The Greasy Strangler,320413,3,0.3943
7000000,9.855927,5816211.0,119.0,7.3,213.0,20th Century Women,342737,0,0.4128
0,3.365946,0.0,7.0,8.2,46.0,Inner Workings,406785,0,0.6571
0,12.129986,0.0,105.0,6.5,39.0,1898. Our Last Men in the Philippines,403357,3,0.3916
150000000,15.884744,331957105.0,103.0,5.8,1465.0,The Great Wall,311324,2,0.6608
0,5.720163,0.0,82.0,4.1,38.0,Mercy,401060,1,0.664
0,3.202684,0.0,100.0,7.3,41.0,This Beautiful Fantastic,352490,0,0.4463
25000000,17.523343,23964782.0,115.0,7.0,855.0,The Founder,310307,0,0.3183
0,3.393888,0.0,120.0,7.0,32.0,Hairspray Live!,409447,0,0.419
38000000,14.531429,118034273.0,111.0,6.3,1203.0,Why Him?,356305,2,0.2612
75000000,20.045673,632443719.0,108.0,6.8,2363.0,Sing,335797,2,0.4684
4300000,3.699552,3376375.0,149.0,6.9,46.0,Dear Zindagi,413543,0,0.4066
0,11.781919,0.0,95.0,8.0,87.0,I Am Not Your Negro,411019,0,0.5471
0,12.474119,0.0,97.0,5.3,118.0,In Bed with Victoria,377275,1,0.4412
0,1.700431,0.0,6.0,7.0,46.0,Alma,31160,0,0.4867
0,4.647236,33125.0,103.0,6.4,43.0,Alone in Berlin,334522,3,0.391
0,3.946603,0.0,76.0,6.1,40.0,7 Years,423093,3,0.3999
0,4.112883,0.0,84.0,4.9,57.0,Beyond the Gates,397981,1,0.5027
0,8.631184,0.0,104.0,5.1,47.0,Barry,397717,1,0.4696
0,3.149547,0.0,104.0,5.6,70.0,Lou!,294463,3,0.4166
0,6.59707,0.0,84.0,6.3,63.0,Hurricane Bianca,400547,3,0.3925
125000000,27.54107,240697856.0,115.0,5.4,2776.0,Assassin's Creed,121856,2,0.5789
1400000,3.822114,0.0,88.0,6.9,33.0,Our Lovers,381707,0,0.4092
22000000,9.863789,194647323.0,100.0,6.6,657.0,A Dog's Purpose,381289,3,0.294
10400000,8.792104,310000000.0,161.0,8.0,140.0,Dangal,360814,0,0.5263
21500000,31.314013,4811525.0,98.0,5.5,164.0,Collide,195590,1,0.3698
0,3.119394,0.0,4.0,6.8,54.0,Mower Minions,403052,3,0.4751
0,4.708525,0.0,85.0,6.0,79.0,"Good Luck Charlie, It's Christmas!",81440,3,0.3968
45000000,14.547939,50548152.0,133.0,6.8,631.0,Patriots Day,388399,2,0.2942
20000000,16.01076,7227038.0,120.0,6.6,403.0,Gold,334524,3,0.3234
0,13.423018,0.0,89.0,5.9,36.0,The Little Hours,411873,3,0.4011
0,15.918466,0.0,105.0,6.7,87.0,Why Blame It on the Child?,369299,3,0.3953
30000000,16.53732,2351359.0,89.0,7.1,415.0,Ballerina,342473,0,0.3411
20000000,22.831649,0.0,91.0,6.2,339.0,Fist Fight,345922,3,0.3264
125000000,14.801195,64493915.0,105.0,6.0,209.0,Monster Trucks,262841,2,0.5121
30000000,12.240817,32540674.0,95.0,5.8,345.0,Sleepless,324542,3,0.3159
40000000,13.28436,26559557.0,146.0,6.0,939.0,A Cure for Wellness,340837,2,0.2882
18000000,5.978316,1776333.0,110.0,6.6,38.0,He's a Dragon,370964,3,0.348
0,2.107399,0.0,0.0,4.9,50.0,Quel bravo ragazzo,424014,1,0.5768
0,4.707286,0.0,106.0,5.9,62.0,The Unknown Girl,340481,3,0.3981
0,7.88175,0.0,115.0,5.4,36.0,Eternity,382501,1,0.4354
0,2.494716,0.0,0.0,4.5,40.0,Heroes Wanted,375872,1,0.6484
0,9.65288,0.0,108.0,6.5,31.0,The 101-Year-Old Man Who Skipped Out on the Bill and Disappeared,404791,3,0.3922
8000000,9.609879,82703.0,103.0,7.5,195.0,A Street Cat Named Bob,404378,0,0.4362
85000000,17.918269,346147658.0,107.0,5.5,1497.0,xXx: Return of Xander Cage,47971,2,0.3664
7400000,19.225832,26667197.0,96.0,5.1,262.0,The Bye Bye Man,292280,1,0.4313
0,7.651227,0.0,88.0,6.1,43.0,Prevenge,395982,3,0.3947
80000000,17.070748,311950384.0,104.0,7.2,1473.0,The Lego Batman Movie,324849,2,0.3553
0,2.748168,0.0,15.0,6.5,36.0,DC Showcase: Catwoman,76420,3,0.4507
0,3.138299,0.0,3.0,7.5,37.0,Batman: Strange Days,264170,0,0.5432
0,3.566333,0.0,25.0,7.1,77.0,Superman/Shazam!: The Return of Black Adam,43641,0,0.4693
10000000,17.046052,30658387.0,97.0,5.3,93.0,When the Bough Breaks,335791,1,0.4083
0,2.129326,0.0,7.0,7.6,35.0,"What's Opera, Doc?",53217,0,0.5521
0,9.098394,880474.0,113.0,7.5,168.0,Frantz,377263,0,0.461
0,6.636211,0.0,91.0,5.8,105.0,Full Speed,382598,3,0.402
0,2.569793,0.0,90.0,5.3,53.0,The Ideal,384727,1,0.4483
4000000,13.90698,0.0,106.0,8.1,395.0,The Invisible Guest,411088,0,0.5365
65000000,17.630487,254212245.0,130.0,5.9,50.0,Kung Fu Yoga,383785,2,0.3252
0,5.209399,0.0,93.0,3.7,43.0,Death Race 2050,401544,1,0.7673
0,5.40012,66207073.0,120.0,7.3,58.0,One Piece Film: GOLD,374205,0,0.4335
0,11.480378,0.0,99.0,6.0,59.0,Trespass Against Us,256569,3,0.3939
0,3.496528,0.0,40.0,7.9,56.0,The White Helmets,416211,0,0.5618
0,2.165824,0.0,91.0,5.5,38.0,Hallelujah!,17417,1,0.4292
0,2.835202,0.0,97.0,5.1,61.0,Coin Heist,429238,1,0.4708
0,4.970237,0.0,102.0,5.5,53.0,Rupture,345925,1,0.4256
0,10.491428,0.0,84.0,7.5,40.0,The Young Offenders,408159,0,0.4727
0,8.13774,0.0,95.0,6.8,85.0,Tini: The New Life of Violetta,360365,0,0.4018
0,5.847531,0.0,15.0,7.5,183.0,Marvel One-Shot: Agent Carter,211387,0,0.5181
500000,4.591036,0.0,4.0,7.0,72.0,Marvel One-Shot: A Funny Thing Happened on the Way to Thor's Hammer,76535,0,0.4852
25000000,24.535733,83080890.0,102.0,4.8,1075.0,Rings,14564,1,0.4064
3500000,14.320893,4100000.0,99.0,7.0,451.0,Raw,393519,0,0.3833
0,13.934252,0.0,104.0,5.4,73.0,Clinical,433244,1,0.4326
0,4.117801,0.0,96.0,7.8,100.0,My Mom Is a Character 2,227932,0,0.512
40000000,49.247505,171539887.0,122.0,6.7,2924.0,John Wick: Chapter 2,324552,2,0.3578
5000000,36.894806,252434250.0,104.0,7.2,2978.0,Get Out,419430,0,0.4476
97000000,54.581997,616801808.0,137.0,7.6,6310.0,Logan,263115,4,1.2414
185000000,29.429112,566652812.0,118.0,6.2,3161.0,Kong: Skull Island,293167,4,1.1187
18000000,17.645877,41412709.0,117.0,7.1,795.0,T2 Trainspotting,180863,0,0.3373
0,13.454531,0.0,95.0,5.4,55.0,Science Fiction Volume One: The Osiris Child,354282,1,0.4348
5000000,38.995136,10025571.0,98.0,6.8,651.0,Before I Fall,397837,0,0.3685
5000000,15.352467,0.0,88.0,6.1,269.0,The Belko Experiment,341006,3,0.3661
0,23.424794,52620184.0,120.0,7.7,249.0,The Big Sick,416477,0,0.4783
0,10.985332,0.0,96.0,6.5,222.0,I Don't Feel at Home in This World Anymore,425591,3,0.3818
18500000,8.079555,0.0,119.0,7.0,219.0,Chocolat,369778,0,0.3589
175000000,44.251369,146175066.0,126.0,6.5,1506.0,King Arthur: Legend of the Sword,274857,2,0.8508
0,4.470779,0.0,117.0,6.4,80.0,Headshot,403605,3,0.3889
0,6.195956,0.0,93.0,6.2,44.0,100 Streets,334532,3,0.392
5000000,15.909181,6341855.0,91.0,5.1,142.0,Incarnate,241258,1,0.449
0,4.542917,0.0,95.0,5.3,60.0,Saturn 3,19761,1,0.4462
160000000,287.253654,1262886337.0,129.0,6.8,5530.0,Beauty and the Beast,321612,4,3.2042
0,4.610686,0.0,103.0,5.3,219.0,Boo! A Madea Halloween,380124,1,0.4359
0,5.587649,0.0,95.0,4.4,121.0,Coco,18955,1,0.5872
125000000,13.392824,498814908.0,97.0,6.1,2336.0,The Boss Baby,295693,4,0.5724
0,11.279503,0.0,75.0,7.0,171.0,Justice League Dark,408220,0,0.4158
0,2.231686,0.0,117.0,6.0,43.0,Beware the Slenderman,376424,3,0.3965
40000000,0.75571,312242626.0,107.0,5.9,1139.0,Resident Evil: The Final Chapter,173897,2,0.2842
1500000,8.015815,0.0,90.0,6.0,315.0,iBoy,414190,3,0.3768
0,4.949637,0.0,0.0,7.0,142.0,L'ora legale,435921,0,0.4881
